Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
0.44,0.0,0.51,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.6,pos hp,sidekick
0.42,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.57,pos hp,signature
0.46,0.27,0.64,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.82,pos hp,significance
0.34,0.0,0.53,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.58,pos hp,signification
0.45,0.0,0.61,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.68,pos hp,silver
0.46,0.0,0.52,POSITIVE,NOUN,ADV,ADJ,1.0,0.0,0.54,pos hp,silvery
0.26,0.0,0.52,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.73,pos hp,similarity
0.49,0.0,0.61,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.66,pos hp,simultaneously
0.27,0.4,0.72,POSITIVE,ADV,ADJ,ADJ,2.0,0.5,0.92,pos hp,sincere
0.35,0.0,0.69,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.91,pos hp,sincerity
0.35,0.0,0.65,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.58,pos hp,singularity
0.33,0.0,0.53,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.57,pos hp,singularly
0.31,0.0,0.78,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.62,pos hp,sir
0.45,0.0,0.81,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.85,pos hp,sire
0.32,0.0,0.56,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.92,pos hp,sister
0.41,0.0,0.7,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.84,pos hp,sisterhood
0.23,0.0,0.54,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.54,pos hp,situated
0.34,0.0,0.66,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.73,pos hp,sizable
0.41,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.59,pos hp,skyline
0.48,0.0,0.64,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.75,pos hp,sleek
0.39,0.1,0.52,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.73,pos hp,slicker
0.48,0.51,0.57,POSITIVE,ADV,ADV,ADV,2.0,0.55,0.79,pos hp,slightly positive
0.22,0.0,0.56,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.55,pos hp,slogan
0.49,0.44,0.55,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.6,pos hp,smarten
0.47,0.4,0.57,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.86,pos hp,smiley
0.33,0.0,0.53,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.68,pos hp,smith
0.37,0.0,0.66,POSITIVE,NOUN,ADV,ADJ,2.0,0.0,0.73,pos hp,snazzy
0.22,0.0,0.57,POSITIVE,NOUN,ADJ,ADJ,1.0,0.2,0.73,pos hp,sober
0.31,0.0,0.58,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.68,pos hp,sobriety
0.46,0.44,0.63,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.85,pos hp,sociable
0.37,0.0,0.61,POSITIVE,ADJ,PROPN,ADJ,1.0,0.07,0.81,pos hp,social
0.5,0.0,0.56,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.51,pos hp,socialism
0.46,0.0,0.78,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.67,pos hp,society
0.44,0.0,0.69,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.61,pos hp,sociology
0.28,0.0,0.57,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.56,pos hp,software
0.24,0.0,0.51,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.51,pos hp,sojourn
0.45,0.0,0.65,POSITIVE,NOUN,ADJ,PROPN,1.0,0.0,0.62,pos hp,solar
0.49,0.0,0.6,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.62,pos hp,solicit
0.48,0.0,0.8,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.6,pos hp,solicitor
0.3,0.15,0.76,POSITIVE,ADJ,ADJ,ADJ,2.0,0.1,0.67,pos hp,solid
0.41,0.3,0.78,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.79,pos hp,solidarity
0.41,0.0,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.63,pos hp,solidified
0.32,0.0,0.75,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.58,pos hp,solidify
0.44,0.0,0.85,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.74,pos hp,solidity
0.34,0.32,0.66,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.79,pos hp,solution
0.3,0.0,0.6,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.6,pos hp,solvency
0.32,0.0,0.57,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.64,pos hp,solvent
0.45,0.51,0.55,POSITIVE,NOUN,DET,DET,1.0,0.0,0.59,pos hp,some trust
0.36,0.0,0.53,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.79,pos hp,son
0.18,0.32,0.52,POSITIVE,VERB,ADJ,ADJ,1.0,0.0,0.62,pos hp,soothing
0.48,0.56,0.84,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.86,pos hp,sophisticated
0.47,0.0,0.7,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.79,pos hp,sophistication
0.41,0.0,0.82,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.59,pos hp,sorter
0.22,0.0,0.51,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.77,pos hp,soul
0.33,0.0,0.5,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.76,pos hp,soulful
0.5,0.6,0.63,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,pos hp,soulmate
0.5,0.0,0.56,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.69,pos hp,sounding
0.38,0.0,0.89,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.78,pos hp,soundness
0.32,0.0,0.68,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.74,pos hp,source
0.5,0.0,0.89,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.7,pos hp,sovereign
0.32,0.0,0.57,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.8,pos hp,space
0.42,0.0,0.51,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.62,pos hp,spacing
0.36,0.0,0.56,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.88,pos hp,spacious
0.33,0.0,0.53,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.52,pos hp,span
0.35,0.0,0.52,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.51,pos hp,sparingly
0.42,0.3,0.6,POSITIVE,VERB,PROPN,NOUN,2.0,0.0,0.7,pos hp,sparkling
0.47,0.0,0.5,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.77,pos hp,speak
0.43,0.0,0.69,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.58,pos hp,spec
0.47,0.0,0.89,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.85,pos hp,speciality
0.4,0.0,0.71,POSITIVE,ADV,ADV,ADV,1.0,0.57,0.85,pos hp,specially
0.48,0.0,0.78,POSITIVE,NOUN,NOUN,ADJ,1.0,0.0,0.72,pos hp,specialty
0.47,0.0,0.65,POSITIVE,NOUN,PROPN,NOUN,0.0,0.0,0.58,pos hp,specie
0.33,0.0,0.65,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.56,pos hp,species
0.39,0.0,0.69,POSITIVE,ADJ,ADJ,ADJ,1.0,0.12,0.66,pos hp,specific
0.48,0.0,0.6,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.55,pos hp,specification
0.41,0.0,0.6,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.66,pos hp,specify
0.44,0.0,0.57,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.53,pos hp,specimen
0.4,0.0,0.62,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.54,pos hp,specs
0.48,0.0,0.5,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.5,pos hp,spectrophotometer
0.47,0.0,0.69,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.66,pos hp,speech
0.28,0.0,0.5,POSITIVE,ADV,PROPN,NOUN,1.0,0.0,0.63,pos hp,sphere
0.31,0.0,0.5,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.55,pos hp,spherical
0.37,0.18,0.62,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.79,pos hp,spirit
0.33,0.0,0.56,POSITIVE,ADJ,ADJ,ADJ,2.0,0.13,0.94,pos hp,spiritual
0.28,0.0,0.67,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.86,pos hp,spirituality
0.36,0.0,0.55,POSITIVE,NOUN,ADJ,VERB,1.0,0.0,0.55,pos hp,spoken
0.48,0.0,0.61,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.72,pos hp,spokesman
0.45,0.0,0.61,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.57,pos hp,spokesperson
0.33,0.0,0.73,NEGATIVE,NOUN,PROPN,ADJ,2.0,0.0,0.79,pos hp,spotless
0.35,0.0,0.52,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.69,pos hp,spotlight
0.48,0.0,0.5,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.51,pos hp,spreader
0.44,0.0,0.72,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.84,pos hp,springtime
0.44,0.0,0.62,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.56,pos hp,sprite
0.26,0.0,0.85,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.81,pos hp,stability
0.43,0.0,0.72,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.84,pos hp,stabilize
0.35,0.0,0.77,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.69,pos hp,stabilizer
0.2,0.3,0.73,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.72,pos hp,stable
0.27,0.0,0.63,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.74,pos hp,staff
0.33,0.0,0.62,POSITIVE,NOUN,ADJ,ADJ,1.0,0.2,0.59,pos hp,stainless
0.33,0.0,0.61,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.6,pos hp,stance
0.32,0.0,0.51,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.6,pos hp,stand
0.14,0.0,0.6,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.67,pos hp,standard
0.35,0.0,0.73,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.68,pos hp,standardize
0.32,0.0,0.61,POSITIVE,VERB,ADJ,VERB,1.0,0.0,0.61,pos hp,standardized
0.39,0.0,0.65,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.58,pos hp,standpoint
0.42,0.0,0.56,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.83,pos hp,star
0.43,0.0,0.54,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.54,pos hp,stare
0.47,0.0,0.59,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.81,pos hp,starlet
0.37,0.0,0.61,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.91,pos hp,starlight
0.49,0.0,0.51,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.5,pos hp,starling
0.43,0.0,0.59,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.68,pos hp,start
0.46,0.0,0.83,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.67,pos hp,starter
0.32,0.0,0.6,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.56,pos hp,state
0.48,0.0,0.71,POSITIVE,NOUN,ADV,ADJ,1.0,0.0,0.64,pos hp,stateside
0.49,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.51,pos hp,statesman
0.37,0.0,0.52,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.69,pos hp,station
0.42,0.0,0.61,POSITIVE,ADJ,PROPN,NOUN,1.0,0.0,0.51,pos hp,statistic
0.35,0.0,0.63,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.71,pos hp,statistical
0.36,0.0,0.7,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.57,pos hp,statistician
0.28,0.0,0.5,POSITIVE,ADJ,PROPN,NOUN,1.0,0.0,0.56,pos hp,statuary
0.15,0.0,0.57,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.54,pos hp,statue
0.43,0.0,0.52,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.68,pos hp,statuette
0.38,0.0,0.59,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.66,pos hp,status
0.33,0.0,0.67,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.59,pos hp,statute
0.38,0.0,0.54,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.51,pos hp,statutory
0.28,0.0,0.52,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.6,pos hp,stay
0.36,0.0,0.56,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.63,pos hp,stays
0.21,0.0,0.51,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.55,pos hp,stead
0.43,0.25,0.8,POSITIVE,NOUN,PROPN,ADJ,2.0,0.8,0.77,pos hp,steadfast
0.19,0.0,0.76,POSITIVE,ADJ,ADJ,ADJ,1.0,0.5,0.68,pos hp,steady
0.38,0.0,0.55,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.8,pos hp,steakhouse
0.5,0.0,0.63,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.71,pos hp,steamboat
0.44,0.0,0.53,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.51,pos hp,steamer
0.42,0.0,0.71,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.52,pos hp,steel
0.43,0.0,0.66,POSITIVE,VERB,NOUN,NOUN,1.0,0.0,0.58,pos hp,steering
0.41,0.0,0.59,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.51,pos hp,stenographer
0.48,0.0,0.61,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.53,pos hp,sterling
0.24,0.0,0.55,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.63,pos hp,steward
0.44,0.0,0.62,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.55,pos hp,stewardship
0.32,0.0,0.69,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.59,pos hp,stocking
0.33,0.0,0.57,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.53,pos hp,stopover
0.41,0.0,0.56,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,pos hp,storage
0.22,0.0,0.59,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.56,pos hp,storeroom
0.38,0.0,0.55,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.63,pos hp,storing
0.41,0.0,0.7,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.65,pos hp,story
0.36,0.0,0.52,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.61,pos hp,stow
0.3,0.23,0.67,POSITIVE,NOUN,PROPN,ADJ,1.0,0.4,0.67,pos hp,straight
0.5,0.0,0.69,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.68,pos hp,straighten
0.44,0.0,0.56,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.67,pos hp,straightway
0.48,0.0,0.58,POSITIVE,VERB,NOUN,NOUN,1.0,0.0,0.59,pos hp,streaming
0.08,0.0,0.53,POSITIVE,NOUN,VERB,PROPN,1.0,0.0,0.83,pos hp,stressfree
0.42,0.0,0.69,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.58,pos hp,structural
0.36,0.0,0.71,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.56,pos hp,structure
0.32,0.0,0.54,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.63,pos hp,student
0.31,0.0,0.81,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.79,pos hp,studied
0.27,0.0,0.62,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.68,pos hp,studio
0.36,0.0,0.77,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.65,pos hp,study
0.47,0.0,0.59,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.74,pos hp,style
0.38,0.0,0.65,POSITIVE,VERB,PROPN,NOUN,1.0,0.0,0.82,pos hp,styling
0.49,0.0,0.69,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.89,pos hp,stylish
0.45,0.0,0.5,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.76,pos hp,stylist
0.34,0.0,0.56,POSITIVE,NOUN,ADJ,NOUN,1.0,0.33,0.6,pos hp,subject
0.33,0.0,0.58,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.78,pos hp,sublime
0.48,0.0,0.55,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.57,pos hp,submarine
0.45,0.0,0.5,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.64,pos hp,submit
0.33,0.0,0.65,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.58,pos hp,subscription
0.29,0.0,0.5,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.54,pos hp,subsidiary
0.42,0.0,0.53,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.61,pos hp,substance
0.49,0.2,0.69,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.59,pos hp,substantial
0.47,0.0,0.68,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.65,pos hp,substantially
0.48,0.2,0.59,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,pos hp,succession
0.47,0.27,0.52,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.64,pos hp,successive
0.33,0.0,0.5,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.64,pos hp,suffice
0.44,0.0,0.58,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.59,pos hp,sufficiency
0.33,0.0,0.59,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.83,pos hp,sufficient
0.37,0.0,0.71,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.78,pos hp,sufficiently
0.47,0.0,0.52,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.57,pos hp,suggest
0.36,0.0,0.56,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.65,pos hp,suggestion
0.5,0.0,0.56,POSITIVE,NOUN,NOUN,ADJ,1.0,0.0,0.55,pos hp,suggestive
0.3,0.0,0.72,POSITIVE,ADJ,ADJ,ADJ,2.0,0.75,0.79,pos hp,suitable
0.42,0.0,0.82,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.53,pos hp,sultan
0.34,0.0,0.59,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.77,pos hp,summation
0.37,0.0,0.55,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.81,pos hp,summer
0.4,0.0,0.68,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.88,pos hp,sun
0.44,0.0,0.51,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.73,pos hp,sunbeam
0.41,0.0,0.64,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.91,pos hp,sunlight
0.35,0.0,0.64,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.82,pos hp,sunrise
0.3,0.49,0.77,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.89,pos hp,sunshine
0.3,0.0,0.62,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.76,pos hp,sunup
0.5,0.0,0.56,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.5,pos hp,supernatant
0.48,0.0,0.93,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.61,pos hp,supervisor
0.43,0.0,0.55,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.71,pos hp,supper
0.4,0.0,0.56,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.6,pos hp,supplemental
0.35,0.0,0.54,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.62,pos hp,supplementary
0.46,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.61,pos hp,supplier
0.39,0.0,0.59,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.7,pos hp,supplies
0.47,0.4,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.81,pos hp,support
0.41,0.32,0.61,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.85,pos hp,supported
0.49,0.44,0.76,POSITIVE,VERB,VERB,VERB,2.0,0.25,0.63,pos hp,supporting
0.42,0.3,0.64,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.88,pos hp,supportive
0.27,0.32,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.89,0.72,pos hp,sure
0.36,0.25,0.75,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.78,pos hp,surety
0.42,0.0,0.67,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.53,pos hp,surrounding
0.34,0.0,0.65,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.55,pos hp,surveyor
0.36,0.0,0.59,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.64,pos hp,sustain
0.34,0.0,0.58,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.65,pos hp,sustained
0.42,0.65,0.51,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.96,pos hp,sweetheart
0.47,0.49,0.53,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.91,pos hp,sweetness
0.46,0.0,0.53,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.69,pos hp,swim
0.48,0.0,0.5,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.56,pos hp,swivel
0.4,0.0,0.53,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.5,pos hp,sycamore
0.37,0.0,0.64,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.74,pos hp,syllabus
0.39,0.0,0.53,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.64,pos hp,symbol
0.39,0.0,0.57,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.67,pos hp,symbolic
0.39,0.0,0.65,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.58,pos hp,symbolically
0.35,0.0,0.64,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.69,pos hp,symbolism
0.33,0.0,0.67,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.63,pos hp,symbolize
0.21,0.0,0.59,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.74,pos hp,symmetric
0.26,0.0,0.57,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.54,pos hp,symmetrical
0.27,0.0,0.5,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.6,pos hp,symmetry
0.43,0.51,0.61,POSITIVE,ADJ,ADJ,ADJ,1.0,1.0,0.8,pos hp,sympathetic
0.49,0.0,0.6,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.77,pos hp,symphony
0.39,0.0,0.64,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.57,pos hp,symposium
0.3,0.0,0.54,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.53,pos hp,synagogue
0.44,0.0,0.67,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.8,pos hp,sync
0.36,0.0,0.65,POSITIVE,VERB,NOUN,VERB,1.0,0.0,0.78,pos hp,synchronize
0.35,0.0,0.56,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.53,pos hp,syntax
0.41,0.0,0.59,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.5,pos hp,synthesizer
0.35,0.0,0.76,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.61,pos hp,system
0.44,0.0,0.59,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.62,pos hp,systematic
0.39,0.0,0.65,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.69,pos hp,systematically
0.29,0.0,0.54,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.7,pos hp,tactful
0.48,0.0,0.68,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.59,pos hp,tactical
0.35,0.0,0.59,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.83,pos hp,talk
0.42,0.0,0.52,POSITIVE,ADV,PROPN,NOUN,1.0,0.0,0.54,pos hp,tally
0.35,0.0,0.68,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.65,pos hp,tangible
0.29,0.0,0.67,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.63,pos hp,tantamount
0.35,0.0,0.5,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.55,pos hp,task
0.46,0.0,0.62,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.92,pos hp,tasteful
0.48,0.0,0.64,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.81,pos hp,taught
0.4,0.0,0.89,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.76,pos hp,teacher
0.44,0.0,0.74,POSITIVE,VERB,NOUN,NOUN,1.0,0.0,0.82,pos hp,teaching
0.46,0.0,0.69,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.71,pos hp,team
0.45,0.0,0.54,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.67,pos hp,teamjesus
0.45,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.86,pos hp,teammate
0.49,0.0,0.77,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.92,pos hp,teamwork
0.49,0.0,0.73,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.68,pos hp,tech
0.49,0.0,0.74,POSITIVE,ADJ,PROPN,ADJ,1.0,0.1,0.51,pos hp,technical
0.47,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.63,pos hp,technicality
0.41,0.0,0.59,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.76,pos hp,technique
0.45,0.0,0.81,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.68,pos hp,technological
0.49,0.0,0.82,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.78,pos hp,technology
0.49,0.0,0.64,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.6,pos hp,telepathic
0.34,0.0,0.5,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.53,pos hp,telescope
0.39,0.0,0.55,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.63,pos hp,television
0.44,0.0,0.53,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.72,pos hp,telling
